melbourne_housing
Suburb,Rooms,Type,Price,SellerG,Date,Postcode,Bathroom,Landsize,BuildingArea,Lattitude,Longtitude
Hadfield,4,h,741000,Nelson,22/07/2017,3046,1,652,158,-37.70542,144.95127
Hadfield,3,h,550000,Eview,22/07/2017,3046,1,325,100,-37.70325,144.94757
Hampton,3,h,1930000,Buxton,22/07/2017,3188,2,720,,-37.94229,145.01306
Hampton,3,t,1405000,Buxton,22/07/2017,3188,2,220,139,-37.93487,145.00093
Hawthorn,2,u,500000,Kay,22/07/2017,3122,1,2338,,-37.83032,145.03899
Hawthorn East,2,u,520000,Thomas,22/07/2017,3123,1,0,,-37.84139,145.05045
Heathmont,4,h,1270500,Philip,22/07/2017,3135,2,801,180,-37.82734,145.24487
Heathmont,3,h,751000,Mandy,22/07/2017,3135,1,693,129,-37.82536,145.24893
Heidelberg,3,h,1515000,Miles,22/07/2017,3084,1,827,,-37.74776,145.06217
Heidelberg West,2,h,735000,Harcourts,22/07/2017,3081,1,600,,-37.74798,145.03765
Heidelberg West,4,h,590000,Haughton,22/07/2017,3081,2,409,,-37.74033,145.03696
Highett,3,h,1460000,Whiting,22/07/2017,3190,2,725,,-37.95008,145.03203
Highett,4,h,1535000,Thomson,22/07/2017,3190,2,719,719,-37.94999,145.03122
Hillside,4,h,700000,Barry,22/07/2017,3037,2,788,236,-37.68974,144.75225
Hoppers Crossing,3,h,520000,LJ,22/07/2017,3029,1,609,109,-37.86991,144.68607
Hoppers Crossing,4,h,650000,Triwest,22/07/2017,3029,2,680,205,-37.86821,144.69566
Hoppers Crossing,4,h,576000,hockingstuart,22/07/2017,3029,2,570,,-37.87185,144.68931
Hughesdale,2,u,472000,LITTLE,22/07/2017,3166,1,0,70,-37.89369,145.08354
Ivanhoe,2,t,880000,Miles,22/07/2017,3079,1,229,113,-37.7651,145.03452
Ivanhoe,4,t,985000,Jellis,22/07/2017,3079,3,181,154,-37.76758,145.03883
Jacana,3,h,528000,RW,22/07/2017,3047,1,588,92,-37.68306,144.90928
Kealba,4,h,590000,Nelson,22/07/2017,3021,2,617,,-37.7364,144.82556
Keilor East,3,h,918000,Nelson,22/07/2017,3033,2,669,166,-37.73936,144.85874
Keilor East,3,t,777000,Brad,22/07/2017,3033,2,300,,-37.73421,144.86832
Keilor East,4,h,880000,Barry,22/07/2017,3033,1,534,,-37.74807,144.86927
Kew,2,u,591000,Nelson,22/07/2017,3101,1,0,90,-37.79413,145.02382
Kings Park,3,h,565000,Ray,22/07/2017,3021,2,543,106.9,-37.72765,144.78107
Kurunjang,4,h,362000,hockingstuart,22/07/2017,3337,2,685,141,-37.67277,144.59643
Kurunjang,3,h,330000,PRDNationwide,22/07/2017,3337,1,654,,-37.67195,144.5788
Lalor,3,h,798000,Harcourts,22/07/2017,3075,1,806,,-37.66871,145.01
Lalor,3,h,560000,Love,22/07/2017,3075,1,535,104,-37.6615,145.02761
Langwarrin,3,u,447000,hockingstuart,22/07/2017,3910,1,230,102,-38.16404,145.18781
Langwarrin,4,h,900000,HAR,22/07/2017,3910,2,2026,,-38.15575,145.19516
Maidstone,3,h,681000,Biggin,22/07/2017,3012,1,523,93.82,-37.78242,144.86955
Maidstone,3,h,1005000,Sweeney,22/07/2017,3012,1,653,109,-37.78639,144.88214
Maidstone,2,h,468000,Burnham,22/07/2017,3012,1,312,89,-37.78353,144.87233
Maidstone,2,h,650000,Sweeney,22/07/2017,3012,1,249,,-37.78891,144.87114
Malvern East,3,h,1638000,Fletchers,22/07/2017,3145,1,697,,-37.88354,145.07536
Maribyrnong,3,t,640000,Biggin,22/07/2017,3032,2,91,132,-37.77449,144.88011
Maribyrnong,2,u,410000,Raine,22/07/2017,3032,1,0,,-37.77117,144.88041
Meadow Heights,3,u,420000,YPA,22/07/2017,3048,1,658,94,-37.64821,144.92527
Melton South,3,h,375000,Raine,22/07/2017,3338,1,584,,-37.71211,144.57704
Melton South,3,h,326000,hockingstuart,22/07/2017,3338,1,611,115,-37.69467,144.57827
Melton South,3,h,400000,YPA,22/07/2017,3338,2,800,,-37.71691,144.57108
Melton South,3,h,412250,Ray,22/07/2017,3338,1,592,,-37.70056,144.57125
Melton West,3,h,371500,Raine,22/07/2017,3337,2,582,,-37.6773,144.565
Mill Park,3,h,725000,Ray,22/07/2017,3082,2,602,129,-37.66916,145.06912
Mitcham,3,h,1101000,Ray,22/07/2017,3132,1,774,132.6,-37.80588,145.1981
Mitcham,4,t,926000,Ray,22/07/2017,3132,3,374,170,-37.81521,145.18727
Moonee Ponds,1,u,362000,Brad,22/07/2017,3039,1,0,55,-37.77149,144.91552
Mordialloc,1,u,309000,Barry,22/07/2017,3195,1,57,42,-38.00331,145.09425
Mount Waverley,3,h,1267000,Ray,22/07/2017,3149,2,714,,-37.89289,145.11501
Mount Waverley,2,u,611000,Win,22/07/2017,3149,1,161,82,-37.8837,145.11526
Mount Waverley,4,h,1750000,Jellis,22/07/2017,3149,2,766,,-37.88043,145.13062
Mulgrave,3,h,755000,Ray,22/07/2017,3170,2,197,132,-37.92285,145.18549
Mulgrave,3,h,862000,Win,22/07/2017,3170,2,246,3,-37.92829,145.19647
Mulgrave,3,h,815500,Ray,22/07/2017,3170,2,434,104,-37.93228,145.15827
Newport,3,h,1100000,Williams,22/07/2017,3015,2,449,154.3,-37.84769,144.87667
Niddrie,4,h,1130000,Nelson,22/07/2017,3042,2,650,163,-37.73435,144.8768
Niddrie,4,h,1006000,Brad,22/07/2017,3042,2,270,178.74,-37.74266,144.88577
Noble Park,2,u,445000,iSell,22/07/2017,3174,1,197,82,-37.96903,145.18999
Noble Park,3,h,650000,iSell,22/07/2017,3174,1,603,130,-37.96318,145.18962
North Melbourne,2,u,465000,Jellis,22/07/2017,3051,1,0,53,-37.79831,144.94261
Northcote,3,h,1290000,McGrath,22/07/2017,3070,2,196,,-37.77651,144.99074
Northcote,3,h,1335000,Nelson,22/07/2017,3070,1,390,112,-37.76588,144.99731
Northcote,1,u,352500,Ray,22/07/2017,3070,1,1279,,-37.7662,144.99907
Northcote,3,h,1875000,McGrath,22/07/2017,3070,1,771,,-37.76631,145.01699
Oakleigh South,4,h,1390000,Buxton,22/07/2017,3167,2,558,243,-37.91917,145.08807
Pakenham,4,h,643500,C21,22/07/2017,3810,2,600,300,-38.07583,145.43698
Pascoe Vale,2,u,541000,Nelson,22/07/2017,3044,1,133,,-37.72136,144.92932
Pascoe Vale,2,t,510000,Nelson,22/07/2017,3044,1,129,88.3,-37.71865,144.95018
Pascoe Vale,2,u,550000,Rendina,22/07/2017,3044,1,164,80.7,-37.72219,144.92559
Pascoe Vale,2,u,580000,Nelson,22/07/2017,3044,1,103,111,-37.72773,144.92628
Pascoe Vale,2,u,706000,Nelson,22/07/2017,3044,1,205,,-37.72998,144.94138
Port Melbourne,2,u,559000,hockingstuart,22/07/2017,3207,1,712,,-37.83529,144.93749
Prahran,2,u,570000,Jellis,22/07/2017,3181,2,0,,-37.85973,145.00925
Preston,1,u,250000,hockingstuart,22/07/2017,3072,1,631,34,-37.74495,144.99322
Preston,1,u,392000,Harcourts,22/07/2017,3072,1,629,41,-37.74144,144.99326
Preston,1,u,505000,Woodards,22/07/2017,3072,1,102,43,-37.74679,145.01394
Preston,3,h,980000,Harrington,22/07/2017,3072,1,397,107,-37.73724,145.00984
Reservoir,2,u,495000,Ray,22/07/2017,3073,1,134,,-37.7216,145.0178
Reservoir,2,h,320000,Ray,22/07/2017,3073,1,89,65,-37.71766,145.00132
Reservoir,2,t,617500,RW,22/07/2017,3073,2,0,114,-37.73012,145.02652
Reservoir,5,h,1282500,Nelson,22/07/2017,3073,2,499,251,-37.72556,144.99021
Reservoir,4,h,760500,Nelson,22/07/2017,3073,1,846,,-37.70559,144.9902
Richmond,2,u,419000,Jellis,22/07/2017,3121,1,3512,51,-37.81828,144.99789
Richmond,3,h,1590000,Biggin,22/07/2017,3121,2,83,,-37.82458,144.99767
Richmond,2,u,592000,Biggin,22/07/2017,3121,2,2044,,-37.817,144.99554
Richmond,2,u,1667500,Jellis,22/07/2017,3121,2,92,141,-37.82324,144.99174
Richmond,2,u,685000,Collins,22/07/2017,3121,2,0,77,-37.813,144.99303
Ringwood,3,h,882500,hockingstuart,22/07/2017,3134,2,918,145,-37.794,145.24636
Ringwood,3,h,910000,Philip,22/07/2017,3134,2,651,162,-37.79638,145.24268
Ringwood East,3,h,777000,Harcourts,22/07/2017,3135,2,502,,-37.82268,145.25058
Roxburgh Park,3,h,510000,Jason,22/07/2017,3064,2,523,,-37.63528,144.93117
Sandringham,3,h,1651000,Buxton,22/07/2017,3191,2,390,125,-37.95035,145.01571
Sandringham,2,u,770000,Buxton,22/07/2017,3191,1,208,,-37.95265,145.02045
Scoresby,4,h,1040000,Purplebricks,22/07/2017,3179,2,1134,152,-37.89496,145.23404
Scoresby,4,h,1120000,Noel,22/07/2017,3179,2,960,179,-37.88992,145.22123
Seddon,3,u,886000,Jas,22/07/2017,3011,2,0,,-37.80618,144.89057
South Morang,3,h,601000,Ray,22/07/2017,3752,2,454,,-37.63556,145.06679
South Morang,4,h,810000,RW,22/07/2017,3752,2,639,,-37.63947,145.08562
South Morang,5,h,945000,Harcourts,22/07/2017,3752,3,700,,-37.62166,145.06747
South Morang,3,h,500000,Harcourts,22/07/2017,3752,2,330,118,-37.64027,145.08745
South Yarra,2,u,747500,hockingstuart,22/07/2017,3141,1,0,,-37.83564,144.97729
South Yarra,1,u,420000,hockingstuart,22/07/2017,3141,1,0,43,-37.83547,144.98844
South Yarra,2,u,460000,Gary,22/07/2017,3141,2,0,63,-37.83863,144.99379
South Yarra,2,u,1340000,Marshall,22/07/2017,3141,2,0,133,-37.84018,145.00265
Springvale,2,u,580000,iSell,22/07/2017,3171,2,155,89.25,-37.94302,145.15478
Springvale South,3,h,700000,iSell,22/07/2017,3172,1,638,105,-37.98031,145.15497
St Albans,3,h,627000,O'Brien,22/07/2017,3021,1,581,,-37.73348,144.79564
St Kilda,1,u,360000,hockingstuart,22/07/2017,3182,1,0,49,-37.87223,144.98046
St Kilda,2,u,530000,Woodards,22/07/2017,3182,1,0,,-37.86756,144.98303
St Kilda,2,u,533000,Ray,22/07/2017,3182,1,463,,-37.86761,144.98337
St Kilda,3,h,1180000,Greg,22/07/2017,3182,2,128,,-37.86545,144.98126
Strathmore,4,h,1220000,Nelson,22/07/2017,3041,1,750,185,-37.73051,144.91731
Sunbury,3,h,500000,YPA,22/07/2017,3429,1,678,127,-37.56935,144.7241
Sunbury,3,h,438000,YPA,22/07/2017,3429,1,606,96,-37.57532,144.71058
Sunshine,3,h,910000,Jas,22/07/2017,3020,1,703,,-37.79337,144.8418
Sunshine North,4,t,650000,Sweeney,22/07/2017,3020,2,283,181.6,-37.76508,144.83629
Sunshine North,3,h,595000,GL,22/07/2017,3020,1,557,,-37.76812,144.82528
Sunshine West,3,h,710000,hockingstuart,22/07/2017,3020,1,697,,-37.78666,144.8109
Sunshine West,3,t,615000,Barry,22/07/2017,3020,2,358,27,-37.79573,144.79311
Sunshine West,4,h,859000,hockingstuart,22/07/2017,3020,2,699,,-37.78945,144.80062
Surrey Hills,3,h,2225000,Fletchers,22/07/2017,3127,1,829,,-37.83273,145.08812
Surrey Hills,2,h,1950000,Lindellas,22/07/2017,3127,1,858,,-37.82559,145.11236
Surrey Hills,4,h,2550000,Marshall,22/07/2017,3127,2,861,,-37.82611,145.0911
Surrey Hills,2,u,830000,Noel,22/07/2017,3127,1,180,,-37.82794,145.09332
Sydenham,4,h,740000,Purplebricks,22/07/2017,3037,2,1017,156,-37.69106,144.75854
Sydenham,3,h,620000,Barry,22/07/2017,3037,2,360,,-37.70686,144.76989
Tarneit,4,h,463500,hockingstuart,22/07/2017,3029,2,371,156,-37.867,144.65618
Tarneit,3,h,530000,hockingstuart,22/07/2017,3029,2,400,153,-37.83353,144.67324
Tarneit,3,h,446000,Sweeney,22/07/2017,3029,2,326,162,-37.85037,144.66179
Taylors Hill,3,h,520000,Barry,22/07/2017,3037,2,389,161,-37.71364,144.76031
Taylors Hill,3,h,530000,YPA,22/07/2017,3037,2,343,119,-37.7117,144.75204
Taylors Hill,5,h,725500,Barry,22/07/2017,3037,3,450,260,-37.71152,144.75283
Taylors Lakes,4,h,688000,O'Brien,22/07/2017,3038,2,645,,-37.70841,144.79699
Taylors Lakes,3,h,630000,Barry,22/07/2017,3038,2,655,,-37.70894,144.80205
Taylors Lakes,4,h,800000,Westside,22/07/2017,3038,3,876,,-37.6899,144.78346
Taylors Lakes,3,h,760000,YPA,22/07/2017,3038,3,654,,-37.69394,144.7795
Taylors Lakes,3,t,502000,Barry,22/07/2017,3038,2,198,143,-37.69503,144.77869
Templestowe,4,h,1275000,Barry,22/07/2017,3106,2,812,33,-37.7584,145.16128
Templestowe,5,h,1300000,Barry,22/07/2017,3106,3,767,,-37.76084,145.12675
Templestowe Lower,4,h,1215000,hockingstuart,22/07/2017,3107,2,729,240,-37.76846,145.11183
Templestowe Lower,4,h,1320000,Jellis,22/07/2017,3107,2,774,,-37.76941,145.12123
Templestowe Lower,2,t,731000,Jellis,22/07/2017,3107,1,217,115,-37.75671,145.11401
Thomastown,3,h,651000,Harcourts,22/07/2017,3074,1,526,116,-37.68164,144.99769
Thomastown,3,h,631000,Harcourts,22/07/2017,3074,1,584,121,-37.6819,145.02294
Thomastown,3,h,715500,Love,22/07/2017,3074,1,685,,-37.68107,145.03393
Thornbury,3,h,1110000,McGrath,22/07/2017,3071,1,396,113,-37.75358,144.98534
Toorak,2,u,735000,Jellis,22/07/2017,3142,1,0,84,-37.83241,145.00705
Toorak,2,u,920000,hockingstuart,22/07/2017,3142,2,0,,-37.84139,145.00678
Toorak,1,u,350000,Marshall,22/07/2017,3142,1,0,,-37.84157,145.00469
Tullamarine,3,h,822000,Jason,22/07/2017,3043,1,778,112,-37.70321,144.87972
Vermont,3,h,988000,Fletchers,22/07/2017,3133,1,653,119,-37.84034,145.2022
Wantirna South,3,h,855000,Ray,22/07/2017,3152,1,730,,-37.86288,145.25077
Wantirna South,3,t,630000,Ray,22/07/2017,3152,1,169,141,-37.87345,145.22973
Watsonia,3,h,830000,Barry,22/07/2017,3087,1,598,104.4,-37.717,145.08891
Watsonia North,3,h,710000,Ray,22/07/2017,3087,1,600,115,-37.69872,145.08743
Watsonia North,3,h,850000,Darren,22/07/2017,3087,1,766,,-37.69821,145.08995
Werribee,3,h,383000,Greg,22/07/2017,3030,1,548,95,-37.8889,144.65744
Werribee,4,h,463000,hockingstuart,22/07/2017,3030,2,358,148,-37.91807,144.63816
Werribee,3,h,471500,hockingstuart,22/07/2017,3030,1,530,,-37.89415,144.64143
Werribee,3,h,412500,YPA,22/07/2017,3030,1,583,,-37.88702,144.66101
Werribee,3,h,452000,Biggin,22/07/2017,3030,1,567,121,-37.88666,144.66149
Werribee,4,h,665000,hockingstuart,22/07/2017,3030,2,520,201,-37.91859,144.64143
Werribee,3,h,485000,Reliance,22/07/2017,3030,1,633,88,-37.89444,144.65591
Werribee,4,h,510000,YPA,22/07/2017,3030,2,531,147,-37.89556,144.64268
West Footscray,3,h,850000,Jas,22/07/2017,3012,1,269,111,-37.79638,144.87911
West Footscray,3,h,915000,Jas,22/07/2017,3012,1,447,,-37.792,144.86856
Wheelers Hill,5,h,1591000,Barry,22/07/2017,3150,3,923,,-37.90213,145.18444
Wheelers Hill,5,h,1490000,Ray,22/07/2017,3150,3,677,,-37.90893,145.18489
Williamstown,4,h,1440000,Williams,22/07/2017,3016,2,240,170,-37.85414,144.89561
Wollert,3,h,400000,Harcourts,22/07/2017,3750,2,213,,-37.60983,145.03874
Yarra Glen,3,h,620000,Buckingham,22/07/2017,3775,2,863,180.56,-37.65391,145.37389
Yarraville,2,h,900000,Sweeney,22/07/2017,3013,1,463,123.5,-37.82333,144.87955
Yarraville,4,h,1407000,Village,22/07/2017,3013,2,446,152,-37.81845,144.87464
Yarraville,2,h,1044000,Jas,22/07/2017,3013,1,197,,-37.81736,144.89133
Airport West,3,t,780000,RE,29/07/2017,3042,2,195,192,-37.7325,144.88272
Albanvale,3,h,555000,Sweeney,29/07/2017,3021,1,566,126,-37.74306,144.76679
Albion,3,h,613000,Moonee,29/07/2017,3020,1,465,,-37.78141,144.82462
Albion,2,t,340000,Bells,29/07/2017,3020,1,100,,-37.77956,144.82519
Albion,3,t,580000,Douglas,29/07/2017,3020,2,175,110,-37.77856,144.82443
Ardeer,3,h,627000,Barry,29/07/2017,3022,1,697,102,-37.77713,144.79746
Armadale,1,u,380000,Marshall,29/07/2017,3143,1,0,,-37.85889,145.01989
Armadale,2,u,631500,hockingstuart,29/07/2017,3143,1,0,,-37.85749,145.01735
Ascot Vale,3,t,1185000,Barry,29/07/2017,3032,2,271,,-37.7783,144.90876
Ashwood,4,h,1540000,Jellis,29/07/2017,3147,2,668,205,-37.86096,145.10026
Aspendale,4,h,1510000,hockingstuart,29/07/2017,3195,2,387,,-38.02848,145.10181
Balwyn,5,h,3812000,VICProp,29/07/2017,3103,4,729,1,-37.806,145.09511
Balwyn,4,t,1450000,Noel,29/07/2017,3103,3,232,,-37.80345,145.07969
Balwyn North,3,u,1600000,Marshall,29/07/2017,3104,2,314,,-37.79386,145.06746
Balwyn North,2,u,950000,Fletchers,29/07/2017,3104,1,327,,-37.78245,145.09273
Balwyn North,4,h,1755000,Jellis,29/07/2017,3104,2,605,155,-37.79466,145.06564
Bayswater,3,h,606000,McGrath,29/07/2017,3153,1,424,94,-37.84291,145.25545
Beaconsfield,3,u,537000,Peake,29/07/2017,3807,1,460,,-38.04668,145.36939
Beaumaris,3,t,900000,Thomson,29/07/2017,3193,2,243,,-37.98214,145.05175
Beaumaris,3,h,1500000,Charlton,29/07/2017,3193,2,594,,-37.97383,145.04525
Bentleigh,3,t,1435000,hockingstuart,29/07/2017,3204,3,307,177,-37.91648,145.04927
Bentleigh East,2,u,592000,Gary,29/07/2017,3165,1,121,,-37.91051,145.07139
Bentleigh East,3,h,900000,Gary,29/07/2017,3165,2,264,,-37.91155,145.076
Bentleigh East,4,h,1780000,Woodards,29/07/2017,3165,2,577,,-37.9145,145.05899
Bentleigh East,3,t,1260000,Woodards,29/07/2017,3165,2,669,138,-37.91289,145.08065
Berwick,3,h,620000,C21,29/07/2017,3806,1,792,101,-38.03517,145.33886
Black Rock,2,u,600000,Hodges,29/07/2017,3193,1,0,74,-37.97853,145.0175
Black Rock,3,t,1215000,Hodges,29/07/2017,3193,2,314,,-37.97287,145.01648
Blackburn South,2,u,615000,Ray,29/07/2017,3130,1,3316,85,-37.8321,145.14444
Boronia,3,h,790000,Ray,29/07/2017,3155,1,868,,-37.85981,145.25475
Boronia,4,h,770000,Noel,29/07/2017,3155,2,723,1,-37.8476,145.29493
Box Hill,4,h,1831000,hockingstuart,29/07/2017,3128,1,662,,-37.81995,145.13089
Braybrook,3,h,800000,Biggin,29/07/2017,3019,1,591,,-37.78062,144.84803
Brighton,2,u,845000,Buxton,29/07/2017,3186,1,100,110,-37.89569,144.99881
Brighton,1,u,495000,Nick,29/07/2017,3186,1,0,,-37.91814,144.99297
Brighton,2,u,760000,Marshall,29/07/2017,3186,1,138,,-37.92545,145.00277
Brighton,3,h,1240000,hockingstuart,29/07/2017,3186,2,206,,-37.92894,145.00341
Broadmeadows,3,h,586000,YPA,29/07/2017,3047,1,677,,-37.69265,144.92653
Broadmeadows,4,h,706000,YPA,29/07/2017,3047,1,752,115,-37.67641,144.91435
Broadmeadows,3,h,550000,YPA,29/07/2017,3047,2,602,,-37.68983,144.93499
Brookfield,4,h,456000,Reliance,29/07/2017,3338,2,576,189,-37.69104,144.54532
Brooklyn,2,u,555000,Barlow,29/07/2017,3012,2,207,,-37.82001,144.84245
Brunswick,2,h,650000,Jellis,29/07/2017,3056,1,108,70,-37.75715,144.96824
Brunswick,4,h,1080000,Nelson,29/07/2017,3056,2,256,,-37.76861,144.96848
Brunswick East,2,h,620000,Nicholson,29/07/2017,3057,1,123,79,-37.7784,144.97404
Brunswick East,2,h,683000,Nicholson,29/07/2017,3057,1,0,91,-37.77818,144.97412
Brunswick East,2,h,501000,Jellis,29/07/2017,3057,1,71,47,-37.77169,144.97557
Brunswick East,2,u,615000,hockingstuart,29/07/2017,3057,1,0,70,-37.77887,144.97797
Brunswick East,2,h,1220000,Nelson,29/07/2017,3057,1,459,,-37.76695,144.98204
Brunswick West,2,h,1150000,Jellis,29/07/2017,3055,1,539,107,-37.77279,144.94069
Brunswick West,2,u,400000,Nelson,29/07/2017,3055,2,0,,-37.75201,144.9336
Burwood,3,h,1750500,RW,29/07/2017,3125,1,719,,-37.85156,145.13054
Burwood East,3,u,835000,Ray,29/07/2017,3151,2,347,143,-37.85377,145.15512
Cairnlea,3,h,640000,HAR,29/07/2017,3023,2,316,170,-37.76048,144.78847
Camberwell,3,t,1280000,Jellis,29/07/2017,3124,2,186,158,-37.84143,145.08705
Camberwell,5,h,2400000,Marshall,29/07/2017,3124,2,633,,-37.84115,145.0743
Camberwell,2,u,682000,Jellis,29/07/2017,3124,1,1106,,-37.83473,145.05698
Camberwell,4,h,2500000,Fletchers,29/07/2017,3124,2,947,225,-37.84403,145.09545
Camberwell,3,u,682000,Noel,29/07/2017,3124,1,2863,,-37.83227,145.06325
Camberwell,2,u,600800,Philip,29/07/2017,3124,1,1625,1,-37.84237,145.09257
Carlton,3,h,920000,Nelson,29/07/2017,3053,1,98,,-37.79633,144.97269
Carlton North,2,h,1690000,hockingstuart,29/07/2017,3054,1,173,,-37.78829,144.97476
Carnegie,2,u,680000,Woodards,29/07/2017,3163,1,145,,-37.88866,145.06305
Carnegie,1,u,316000,Ray,29/07/2017,3163,1,1978,,-37.88506,145.06411
Carnegie,3,u,1151000,Woodards,29/07/2017,3163,2,259,115,-37.89178,145.0539
Caroline Springs,3,h,518000,RW,29/07/2017,3023,2,308,,-37.73868,144.7325
Carrum,3,h,625000,Buxton,29/07/2017,3197,2,379,170,-38.07912,145.12965
Carrum Downs,3,h,480000,Harcourts,29/07/2017,3201,1,528,106,-38.09798,145.18737
Chadstone,5,t,1050000,Buxton,29/07/2017,3148,2,276,159,-37.87883,145.09741
Chelsea,3,h,750000,Ray,29/07/2017,3196,1,463,,-38.05635,145.11836
Chelsea Heights,5,h,835500,Ray,29/07/2017,3196,5,570,243,-38.03335,145.13212
Cheltenham,4,h,1740000,O'Brien,29/07/2017,3192,2,721,283,-37.9641,145.06547
Cheltenham,2,u,560000,Buxton,29/07/2017,3192,1,182,,-37.96718,145.07681
Cheltenham,2,t,751000,Buxton,29/07/2017,3192,1,171,,-37.96304,145.06421
Clarinda,5,h,976000,Woodards,29/07/2017,3169,3,537,,-37.93759,145.10028
Clifton Hill,4,h,1662500,Nelson,29/07/2017,3068,2,191,,-37.79274,144.99863
Clifton Hill,2,u,591000,Ray,29/07/2017,3068,1,0,64,-37.78791,145.00588
Coburg,2,h,650000,Jellis,29/07/2017,3058,1,149,,-37.74945,144.96737
Coburg,4,h,1400000,Nelson,29/07/2017,3058,2,426,165,-37.74892,144.95759
Coburg,2,h,996000,Nelson,29/07/2017,3058,1,476,97,-37.73883,144.95321
Coburg,1,u,430000,Brad,29/07/2017,3058,1,103,,-37.75287,144.97743
Coburg North,4,h,1011000,Nelson,29/07/2017,3058,2,500,145,-37.72165,144.95853
Coburg North,3,h,770000,Ray,29/07/2017,3058,1,520,,-37.73323,144.98228
Coburg North,3,t,830000,Ray,29/07/2017,3058,2,275,142,-37.73156,144.97087
Coolaroo,3,h,455000,Nelson,29/07/2017,3048,1,562,,-37.66508,144.93506
Craigieburn,4,h,510000,LJ,29/07/2017,3064,2,336,83,-37.59392,144.89956
Craigieburn,4,h,590000,YPA,29/07/2017,3064,2,512,200.71,-37.58505,144.93592
Craigieburn,3,h,390000,Ray,29/07/2017,3064,1,301,109,-37.58739,144.92619
Cranbourne North,4,h,500000,Ray,29/07/2017,3977,2,579,149,-38.07202,145.27369
Croydon,2,h,1150000,McGrath,29/07/2017,3136,1,1800,,-37.79578,145.27461
Croydon,3,h,745000,Barry,29/07/2017,3136,2,297,,-37.79115,145.28337
Croydon,3,h,928000,Philip,29/07/2017,3136,1,981,,-37.78444,145.30267
Croydon Hills,4,h,1020000,Jellis,29/07/2017,3136,2,560,253,-37.77791,145.26912
Dandenong North,4,u,617000,C21,29/07/2017,3175,3,279,,-37.96769,145.21732
Doncaster,3,h,1420000,Barry,29/07/2017,3108,1,721,130,-37.79244,145.12021
Doncaster East,3,h,1120000,Barry,29/07/2017,3109,1,725,,-37.79509,145.15591
Doncaster East,6,h,1655000,Barry,29/07/2017,3109,3,692,,-37.7746,145.15141
Doncaster East,3,t,970000,Ray,29/07/2017,3109,2,283,,-37.78177,145.15818
Doncaster East,4,h,1225000,Philip,29/07/2017,3109,2,511,,-37.77746,145.17161
Doncaster East,3,t,1120000,Barry,29/07/2017,3109,2,253,253,-37.7626,145.17126
Doncaster East,3,h,1460000,Biggin,29/07/2017,3109,1,660,117,-37.77859,145.15755
Doreen,4,h,500000,LITTLE,29/07/2017,3754,2,550,,-37.58279,145.12172
Doreen,4,h,531000,Barry,29/07/2017,3754,2,411,,-37.6038,145.10958
Doveton,3,h,508000,C21,29/07/2017,3177,1,680,,-37.99581,145.24098
Doveton,3,h,450000,Stockdale,29/07/2017,3177,1,585,85,-37.99608,145.23587
Eaglemont,4,h,3300000,Miles,29/07/2017,3084,2,1783,,-37.76457,145.06555
Edithvale,4,u,700000,Buxton,29/07/2017,3196,2,320,,-38.03227,145.11759
Elsternwick,2,u,834500,Biggin,29/07/2017,3185,1,538,92,-37.88295,145.00083
Eltham North,4,h,850000,Buckingham,29/07/2017,3095,2,688,,-37.70338,145.1333
Eltham North,4,h,920000,Buckingham,29/07/2017,3095,3,1503,209,-37.70697,145.14105
Eltham North,5,h,850000,Barry,29/07/2017,3095,2,813,,-37.7068,145.13232
Elwood,2,u,930000,Chisholm,29/07/2017,3184,1,837,80,-37.87307,144.98635
Elwood,2,u,720000,Chisholm,29/07/2017,3184,1,797,90,-37.87449,144.99059
Elwood,3,t,1035000,Chisholm,29/07/2017,3184,2,0,111,-37.87472,144.98235
Elwood,3,h,1820000,Chisholm,29/07/2017,3184,2,144,,-37.88617,144.9833
Elwood,2,t,710000,McGrath,29/07/2017,3184,1,0,,-37.88465,144.99177
Elwood,2,u,715000,Chisholm,29/07/2017,3184,1,795,80,-37.88351,144.99202
Emerald,2,h,655000,Kaye,29/07/2017,3782,1,1000,81.79,-37.93064,145.4453
